1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 2.200000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.436299999999999955e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 2.400000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.430900000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 2.600000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.426500000000000000e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 2.800000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.433200000000000045e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.410299999999999955e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 2.200000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.416000000000000000e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 2.400000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.419900000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 2.600000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.430500000000000000e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 2.800000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.443400000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.455900000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 2.200000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.433900000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 2.400000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.415500000000000000e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 2.600000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.468900000000000091e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 2.800000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.401000000000000000e+03
1.500000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+03 9.000000000000000222e-01 1.409900000000000091e+03
