1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.439700000000000045e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 1.400000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.472500000000000000e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 1.600000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 2.800000000000000266e-01 9.438899999999999864e+02
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 2.560000000000000053e-01 1.723200000000000045e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 1.400000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.440200000000000045e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 1.600000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.496900000000000091e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.472700000000000045e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00 1.400000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.400500000000000000e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00 1.600000000000000000e+01 1.200000000000000000e+01 2.500000000000000000e+02 8.000000000000000444e-01 1.278299999999999955e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+02 6.699999999999999289e-01 1.374099999999999909e+03
1.200000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 1.400000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+02 8.766666666666667052e-01 1.641400000000000091e+03
